"","duration","gross_adjusted","budget_adjusted","gross","budget","cast_facebook_likes","reviews","Metascore","imdbRating","imdbVotes","OscarWon","OtherWin","OscarNom","OtherNom","oldness"
"2003",99,48052761,34276605,42057340,3e+07,5642,1088,83,6.6,169050,0,7,0,22,10
"2004",110,29852199,25885374,28831145,2.5e+07,3757,272,54,6.8,44949,0,0,0,1,5
"2005",92,57924044,72479048,55942830,7e+07,5178,684,40,6.3,155367,0,3,0,5,5
"2006",99,46974753,39856911,33000377,2.8e+07,23344,487,26,4.9,28966,0,0,0,1,19
"2007",87,156332472,99653529,112950721,7.2e+07,3287,170,49,4.7,36854,0,3,0,6,18
"2008",91,28519484,12811150,20035310,9e+06,4409,237,13,4.9,12974,0,1,0,3,19
"2009",87,88819323,41522304,64172251,3e+07,2911,183,32,5.4,19919,0,0,0,3,18
"2010",108,713766,10040758,568695,8e+06,3921,184,65,6.4,17080,0,1,0,0,14
"2011",88,81572,1660892,58936,1200000,318,16,49,6.1,90,0,1,0,0,18
"2012",104,38051197,22769771,33422556,2e+07,33903,614,68,7.5,107806,0,26,5,88,11
"2013",88,27983,33217843,20218,2.4e+07,2557,95,25,5.4,5795,0,0,0,0,18
"2014",105,171753540,102991597,116735231,7e+07,2129,465,40,6.4,61442,0,1,0,3,20
"2015",103,18071502,7239312,17474107,7e+06,1342,269,72,7.2,71795,0,6,0,23,4
"2016",77,8976782,24317460,7382993,2e+07,2185,145,23,2.8,4075,0,2,0,0,13
"2017",113,76120730,69203840,54997476,5e+07,3341,361,38,6.3,43190,0,0,0,1,18
"2018",99,27026521,28102873,24042490,2.5e+07,3744,548,56,5.6,42993,0,0,0,4,9
"2019",133,1007446,6228346,727883,4500000,17040,2393,88,8.1,649343,0,11,0,15,18
"2020",147,64074822,53452960,41954997,3.5e+07,56014,351,76,7.8,243380,0,2,1,14,22
"2021",97,36718381,41349528,22200000,2.5e+07,52122,161,63,6.7,44007,0,4,1,4,25
"2022",90,25753076,3156634,24475193,3e+06,44265,678,66,6.6,206757,0,2,0,27,6
"2023",89,62570115,73356070,45207112,5.3e+07,13390,288,29,5.5,22460,0,1,0,3,18
"2024",107,43507602,37274939,42019483,3.6e+07,13904,87,58,6.4,6869,0,0,0,3,5
"2025",113,78764454,40319553,72279690,3.7e+07,14209,217,64,6.9,19329,0,2,0,4,8
"2026",130,45097698,14713085,30651422,1e+07,16693,1221,62,7.3,191529,0,0,0,8,20
"2027",92,148348949,25952356,114324072,2e+07,4730,583,55,6.7,200978,0,2,0,9,15
"2028",85,216783021,107521963,144156464,71500000,4166,171,46,5.3,81487,0,4,0,8,21
"2029",87,584001,25533333,480314,2.1e+07,4473,290,38,4.8,40284,0,0,0,1,13
"2030",120,54451125,12849032,27545445,6500000,2892,521,91,7.9,66986,0,18,2,14,30
"2031",165,173814104,106762372,162804648,1e+08,40978,1958,81,8.4,1100997,2,56,0,151,7
"2032",116,94814084,36788438,69586544,2.7e+07,3845,292,48,6,16333,0,1,0,7,17
"2033",139,156173922,88010273,150832203,8.5e+07,22226,1172,48,6.7,376892,0,7,0,11,5
"2034",105,94654597,23648818,80050171,2e+07,2287,744,62,6.9,198362,0,4,0,6,12
"2035",128,137280432,90968961,8.3e+07,5.5e+07,3888,150,58,6,39886,0,2,0,2,25
"2036",88,16137681,28462214,14174654,2.5e+07,2857,470,15,1.9,78832,0,1,0,6,11
"2037",109,36294640,11744991,35537564,11500000,24063,324,21,5.9,87946,0,2,0,11,3
"2038",82,196079008,181491289,137748063,127500000,2945,386,56,6.5,42899,0,4,0,21,19
"2039",110,35815461,12700518,14100000,5e+06,2943,129,86,7.2,16008,0,3,1,5,37
"2040",82,13706152,7117305,9628751,5e+06,315,94,20,6,5665,0,0,0,0,19
"2041",128,160860000,144755906,100012500,9e+07,14274,494,58,7.6,322934,0,2,0,3,24
"2042",124,220441086,131280796,117541000,7e+07,16595,458,67,7.1,294604,0,1,0,0,29
"2043",131,168559352,58016568,81350242,2.8e+07,40585,955,70,8.2,664586,0,7,4,2,31
"2044",103,33796832,66268103,29580087,5.8e+07,3150,254,27,4.8,32092,0,0,0,1,10
"2045",98,30286289,22646957,22734486,1.7e+07,2713,192,36,5.6,12417,0,1,0,0,16
"2046",95,1126417,2364882,952620,2e+06,1797,612,66,5.7,42726,0,1,0,0,12
"2047",99,57418323,22884071,52691009,2.1e+07,3567,148,51,6.6,21333,0,2,0,5,8
"2048",94,52316568,23487722,49002815,2.2e+07,3153,123,54,6.3,17970,0,2,0,7,7
"2049",94,71944812,16861724,64001297,1.5e+07,20154,214,56,6.2,35898,0,5,0,9,9
"2050",116,63234343,6903021,50382128,5500000,2723,264,36,5.7,11286,0,13,0,13,14
"2051",89,16379195,7247905,15818967,7e+06,2517,257,34,4.1,14920,0,0,0,3,5
"2052",80,37751348,11241149,33583175,1e+07,5628,592,44,6.2,114990,0,0,0,2,9
"2053",96,8236002,13625347,6044618,1e+07,26961,130,16,5.6,6426,0,1,0,0,17
"2054",88,96422303,25012245,65535067,1.7e+07,2604,293,30,5.7,63505,0,0,0,2,20
"2055",83,27944040,27612084,22264487,2.2e+07,1729,264,23,4.6,43858,0,3,0,10,14
"2056",95,6169233,22069628,4193025,1.5e+07,2518,236,33,6.8,32073,0,0,0,3,20
"2057",98,387266004,79968063,368049635,7.6e+07,11905,590,62,7.4,320958,0,12,2,65,6
"2058",87,282716748,77563929,251501645,6.9e+07,11608,600,72,7.7,430688,0,3,0,40,9
"2059",104,41215400,11258793,25625110,7e+06,33758,295,55,7.2,150439,0,1,0,4,24
"2060",112,45208591,27612084,36020063,2.2e+07,2019,491,40,6.6,65897,0,0,0,0,14
"2061",125,17306716,25952356,13337299,2e+07,729,345,53,6.6,10101,0,2,0,11,15
"2062",105,32260608,27357495,30659817,2.6e+07,1006,263,44,6.4,66168,0,0,0,0,6
"2063",118,31604559,31062449,30523568,3e+07,5697,443,40,6.2,59667,0,2,0,4,5
"2064",94,582815,45539542,511920,4e+07,2449,67,27,4.4,2554,0,0,0,0,11
"2065",120,211222910,112785276,140459099,7.5e+07,22750,618,40,6.1,143736,0,5,0,14,21
"2066",105,108359139,88278511,73648142,6e+07,3697,842,54,5.8,107779,0,2,0,4,20
"2067",96,16141375,30544548,10569071,2e+07,11867,235,61,7.4,38172,0,2,1,4,22
"2068",111,11263076,23648818,9525276,2e+07,3309,465,36,6.8,63944,0,0,0,3,12
"2069",111,41059487,51231985,36064910,4.5e+07,28643,441,43,6.4,179355,0,1,0,5,11
"2070",87,10144969,10641968,8579684,9e+06,24324,367,67,7.4,96783,0,2,0,2,12
"2071",108,370757967,59235606,363024263,5.8e+07,18239,1637,65,8,700146,0,27,0,73,3
"2072",95,70254,12811485,65804,1.2e+07,27575,248,52,6.3,34911,0,0,0,0,7
"2073",128,189493803,32419097,95860116,16400000,51609,587,79,8.1,317927,1,18,0,18,30
"2074",96,22651641,21053252,15062898,1.4e+07,6861,143,27,6.1,12374,0,0,0,0,21
"2075",118,11449034,31566341,10880926,3e+07,4253,344,39,6.5,58750,0,0,0,0,6
"2076",102,13558849,11704692,7993039,6900000,18643,560,78,7.7,136984,0,0,0,2,26
"2077",107,155043994,112526396,82670733,6e+07,14006,157,60,5.9,66528,0,0,1,0,29
"2078",130,215929369,176020546,208543795,1.7e+08,14363,1141,79,7.6,367114,0,16,1,47,5
"2079",110,76411047,33738062,58885635,2.6e+07,10438,1344,59,7.3,209512,0,1,0,17,15
"2080",100,14677740,3765284,11694528,3e+06,2165,186,84,7.2,8170,0,3,0,4,14
"2081",101,110962961,61826320,98711404,5.5e+07,39822,454,56,6.3,137706,0,4,0,8,9
"2082",85,59026474,24317460,48546578,2e+07,6539,712,11,2.8,52765,0,4,0,0,13
"2083",96,42804723,14653913,32131483,1.1e+07,2212,509,23,5,27589,0,1,0,2,16
"2084",103,31970987,37652842,25472967,3e+07,1467,607,52,5.6,53691,0,0,0,5,14
"2085",113,85102078,106762372,79711678,1e+08,80849,1005,55,6.2,217074,0,2,0,13,7
"2086",118,12344003,20438021,9059588,1.5e+07,1873,196,57,6.6,18384,0,0,0,4,17
"2087",108,102562090,177158380,67155742,1.16e+08,1569,370,43,5.9,68589,0,4,0,0,22
"2088",119,71899104,29008284,34700000,1.4e+07,35501,194,74,7.7,56512,3,16,0,20,31
"2089",236,345472631,41259679,184208848,2.2e+07,2398,474,72,8,205765,7,43,0,37,29
"2090",88,29267413,28563837,25615792,2.5e+07,4378,133,40,3.5,10608,0,0,0,0,10
"2091",117,28721702,5261057,27296514,5e+06,17738,811,84,8,372741,3,81,0,81,6
"2092",96,155454043,51709371,150315155,5e+07,10886,275,42,6.1,82131,0,1,0,4,4
"2093",92,138744289,79930435,104148781,6e+07,4050,197,39,5.5,54292,0,1,0,6,16
"2094",89,15649921,7094645,13235267,6e+06,1752,84,13,3,13168,0,1,0,5,12
"2095",91,125600,4541662,96793,3500000,6380,185,42,5.3,13104,0,1,0,2,15
"2096",91,8380779,7868804,7455447,7e+06,1136,349,74,6.3,31603,0,0,0,6,9
"2097",124,17692388,157623097,1.1e+07,9.8e+07,3611,230,37,5.6,22889,0,0,0,1,24
"2098",99,24216928,43928315,19294901,3.5e+07,2535,483,31,5,27617,0,0,0,3,14
"2099",78,70929855,60793651,58336565,5e+07,11124,205,62,6.5,13640,0,0,0,1,13
"2100",97,56206774,15448739,38201895,10500000,6223,850,56,6.8,159503,0,7,0,14,20
"2101",93,50670851,16350417,37188667,1.2e+07,1531,689,27,3.4,35498,0,2,0,15,17
"2102",95,8522866,6808889,7009668,5600000,2000,61,30,2.1,8834,0,0,0,0,13
"2103",115,22560302,23155735,13640000,1.4e+07,3267,64,65,6.9,6628,0,0,0,3,25
"2104",123,147007664,85245144,91400000,5.3e+07,30132,276,66,7.3,87955,0,5,3,6,24
"2105",85,30208451,7552113,1.4e+07,3500000,3617,213,39,6,17731,0,0,0,1,32
"2106",133,113463686,36196560,109712885,3.5e+07,15106,799,82,7.6,189219,0,46,1,62,4
"2107",97,64616,1034187,62480,1e+06,928,43,58,5.4,1798,0,2,0,5,4
"2108",135,23431206,19377075,16929123,1.4e+07,6214,253,61,6.5,22430,0,0,0,5,18
"2109",118,91803130,54485883,84244877,5e+07,57426,602,68,7.4,412882,0,3,0,21,8
"2110",111,2875234,22069628,1954202,1.5e+07,4834,99,46,6.3,6170,0,5,0,6,20
"2111",112,45087947,7997874,39462438,7e+06,13172,499,83,7.3,74779,2,36,0,29,10
"2112",96,15573262,22851070,13630226,2e+07,30541,373,41,6.2,123648,0,1,0,2,10
"2113",93,33837593,14590476,27829874,1.2e+07,28767,614,57,7,211512,0,2,0,2,13
"2114",132,4266751,47081873,2899970,3.2e+07,16878,231,64,6.9,8251,0,5,0,7,20
"2115",101,46098618,39965217,34604054,3e+07,6867,294,36,5.8,37405,0,0,0,6,16
"2116",107,86526889,64055749,60786269,4.5e+07,3106,534,27,5.6,96506,0,4,0,7,19
"2117",129,37619474,2179435,34522221,2e+06,2300,209,42,7,16652,0,2,0,2,8
"2118",116,92046545,71864372,58918501,4.6e+07,33233,172,77,6.6,43970,0,9,0,7,23
"2119",113,124739666,68553210,109176215,6e+07,8172,310,23,5.5,89388,0,1,0,4,10
"2120",77,66943751,50203789,53337608,4e+07,60683,734,83,7.4,210088,0,9,1,28,14
"2121",86,33187950,15224845,23978402,1.1e+07,3850,162,20,4.7,11409,0,0,0,1,18
"2122",100,86011494,68553210,75280058,6e+07,647,589,80,7.7,166055,0,7,1,43,10
"2123",104,428943,13374603,352786,1.1e+07,150,164,59,6.8,11733,0,2,0,5,13
"2124",123,51552270,32167979,32051917,2e+07,12338,197,54,6.6,45658,0,2,0,0,24
"2125",107,50436056,41592252,44867349,3.7e+07,14483,379,31,5.6,78810,0,0,0,1,9
"2126",120,68551266,15272274,44886089,1e+07,40117,338,64,6.9,75027,0,1,0,0,22
"2127",98,116803095,25444983,68856263,1.5e+07,2496,136,60,6.9,77190,0,2,0,2,26
"2128",106,82424874,65383059,75638743,6e+07,13634,847,70,6.6,192494,0,2,0,13,8
"2129",150,154026742,137450467,100853835,9e+07,12289,770,62,7.4,221854,0,14,1,26,22
"2130",135,116193749,114542056,76081498,7.5e+07,8355,242,49,6.7,82740,0,4,0,0,22
"2131",108,10451377,25952356,8054280,2e+07,2730,193,44,6.3,7230,0,1,0,0,15
"2132",109,130316235,80419948,81022333,5e+07,1761,202,22,5.1,37124,0,2,0,11,24
"2133",97,16269063,19982609,12212417,1.5e+07,1172,263,59,6.7,31518,0,0,0,0,16
"2134",129,95425191,50802073,37567440,2e+07,2024,503,43,6.9,121505,0,0,0,9,37
"2135",123,154383084,114542056,101087161,7.5e+07,15362,478,52,6.8,243069,0,7,2,9,22
"2136",90,340168,288258,318622,270000,1734,461,68,6.4,27115,0,7,0,34,7
"2137",97,142938,7295238,117560,6e+06,1081,65,64,6.2,2416,0,2,0,0,13
"2138",94,5343973,7400176,4693919,6500000,4484,120,15,4.6,11417,0,0,0,0,11
"2139",108,54567244,115815453,40048332,8.5e+07,1460,474,33,5.5,65653,0,0,0,0,17
"2140",120,129766310,84345156,100003492,6.5e+07,13581,1135,71,7.6,317519,0,23,2,68,15
"2141",154,127399274,105241739,95632614,7.9e+07,61110,872,73,7.2,126214,1,18,0,101,16
"2142",91,9582583,23648818,8104069,2e+07,2700,79,33,4.5,10442,0,0,0,2,12
"2143",136,84409001,37652842,67253092,3e+07,20299,336,57,7.3,103061,0,3,0,15,14
"2144",97,91086161,19300787,56631572,1.2e+07,1724,336,68,6.8,140659,0,6,0,11,24
"2145",119,6477914,11094632,4992159,8550000,3306,267,45,5.7,25334,0,0,0,0,15
"2146",85,91118136,28462214,80034302,2.5e+07,3958,2651,64,7,330592,0,5,0,27,11
"2147",95,126048151,82072485,119793567,7.8e+07,848,254,59,6.4,73397,0,0,0,1,6
"2148",90,142670970,114255350,124870275,1e+08,1227,347,66,7,171432,0,0,0,13,10
"2149",98,44103118,35035680,33987757,2.7e+07,28027,1115,65,7.3,180111,0,21,2,47,15
"2150",135,518958680,78474278,128300000,19400870,1591,510,90,7.7,155720,1,14,0,37,42
"2151",94,50394030,35425903,36985501,2.6e+07,3917,163,40,5.2,12095,0,0,0,0,17
"2152",124,142575381,118743253,84049211,7e+07,15229,246,60,6.4,104830,0,0,3,7,26
"2153",107,166988178,85111111,137340146,7e+07,12700,858,45,6.4,267849,0,3,1,11,13
"2154",97,29349773,6079365,24138847,5e+06,2990,646,65,7.4,120231,0,3,0,3,13
"2155",102,5211909,380416,3151130,230000,2103,751,70,7.8,193003,0,5,0,10,25
"2156",141,201806717,102546829,122012710,6.2e+07,14178,175,74,6.9,75905,0,3,2,7,25
"2157",106,183446688,140514363,163192114,1.25e+08,18003,981,39,5.8,244631,0,4,0,12,9
"2158",91,331569,681267,243347,5e+05,2555,35,29,5.4,593,0,4,0,0,17
"2159",116,443493,23844358,325491,17500000,245,105,57,6,4541,0,0,0,0,17
"2160",90,8961832,62616870,7871693,5.5e+07,15494,220,58,6.5,56913,0,0,0,6,11
"2161",104,7621645,6855321,6670712,6e+06,3825,250,66,7.4,28480,0,3,0,4,10
"2162",108,30566989,81752084,22433915,6e+07,34377,270,50,6.1,22394,0,0,0,1,17
"2163",109,15810804,45702140,13838130,4e+07,20503,314,43,5.9,38125,0,1,0,0,10
"2164",144,77369462,110448336,61644321,8.8e+07,2523,730,69,8,159160,0,16,3,41,14
"2165",105,208024896,98247805,201148159,9.5e+07,4671,665,67,7,125497,0,8,1,35,4
"2166",96,1495488,355865,1050600,250000,1378,195,76,6.6,4821,0,6,0,12,19
"2167",89,68939128,12811485,64572496,1.2e+07,2054,885,69,7.1,219299,0,2,0,7,7
"2168",99,95636899,77857067,73701902,6e+07,6729,314,22,5.3,33292,0,3,0,4,15
"2169",92,3331861,3415466,2926565,3e+06,3608,231,47,6.5,29618,0,2,0,6,11
"2170",96,3513167,12568088,3074838,1.1e+07,14372,392,48,6.3,61644,0,3,0,5,10
"2171",102,16519764,50024490,11227940,3.4e+07,1274,162,33,5.2,8641,0,0,0,1,20
"2172",109,42903816,92406349,35286428,7.6e+07,16479,1578,84,7.9,399555,0,48,3,76,13
"2173",81,169916615,188264209,135381507,1.5e+08,2252,412,48,5.8,71815,0,4,0,15,14
"2174",113,232563568,61314063,170684505,4.5e+07,813,1240,82,7.2,189266,6,51,0,128,17
"2175",94,103632584,75305684,82569532,6e+07,20348,205,34,5.5,47177,0,1,0,5,14
"2176",94,184658679,53286957,138614544,4e+07,7014,392,46,5.8,81894,0,2,0,7,16
"2177",88,62479,210442,59379,2e+05,4729,245,63,6.8,15170,0,9,0,8,6
"2178",116,6408685,21352474,6002756,2e+07,21200,191,45,7.2,27373,0,0,0,0,7
"2179",101,15817330,29845209,12189514,2.3e+07,829,194,46,6.1,32319,0,0,0,5,15
"2180",113,18336677,381807,12006514,250000,15765,647,71,7.3,120728,0,5,0,15,22
"2181",107,134131103,159860870,100685880,1.2e+08,4046,656,48,4.8,107134,0,9,0,20,16
"2182",94,178367568,130958420,125305545,9.2e+07,15419,824,52,5.5,155181,0,14,0,29,19
"2183",102,78793588,88683068,66636385,7.5e+07,60646,558,69,7.1,95528,0,5,1,22,12
"2184",99,35001510,49461056,31136950,4.4e+07,1066,192,37,6.5,51739,0,0,0,4,9
"2185",97,4670989,14189291,3950294,1.2e+07,22577,270,54,7,58849,0,1,0,0,12
"2186",115,259122378,188264209,206456431,1.5e+08,57844,1637,72,6.7,358013,0,15,1,50,14
"2187",120,32648540,50675184,31569268,4.9e+07,23051,998,41,6.8,199655,0,0,0,3,4
"2188",91,91004033,61314063,66790248,4.5e+07,758,517,69,6.5,61163,0,0,0,7,17
"2189",141,40652383,62616870,35707327,5.5e+07,12840,651,63,7.8,212723,0,13,3,47,11
"2190",107,128775017,51065177,126088877,5e+07,14569,287,52,6.3,112188,0,2,0,8,3
"2191",115,24447759,25622300,17174870,1.8e+07,1201,278,52,6.7,16710,0,1,0,0,19
"2192",94,41528467,32440445,32003620,2.5e+07,1102,482,60,6.5,83594,0,0,0,2,15
"2193",113,7567886,18045644,5032496,1.2e+07,943,275,41,6.3,21964,0,0,0,4,21
"2194",87,52162561,129761779,40198710,1e+08,3144,872,27,3.3,94991,0,13,0,8,15
"2195",82,48984112,95549767,43575716,8.5e+07,3326,154,30,4.3,11452,0,1,0,3,9
"2196",87,129238380,83044608,93375151,6e+07,4171,340,47,5.1,49870,0,2,0,3,18
"2197",91,21673933,23357120,16702864,1.8e+07,18711,103,33,5.2,8605,0,0,0,1,15
"2198",141,224048701,70851807,164435221,5.2e+07,48153,861,75,8.1,635112,0,13,2,41,17
"2199",143,332563895,128111498,233630478,9e+07,15838,1272,73,7.8,440644,0,15,2,33,19
"2200",100,161367762,80419948,100328194,5e+07,2638,118,49,6.1,97939,0,4,0,5,24
"2201",178,68257717,83636745,42438300,5.2e+07,24183,666,73,8.2,377676,0,3,1,9,24
"2202",109,15137094,30848944,13248477,2.7e+07,15790,341,25,6.2,66352,0,0,0,3,10
"2203",84,6293896,6405742,5895238,6e+06,10123,203,52,5.5,18347,0,2,0,6,7
"2204",106,208627399,217943531,191450875,2e+08,4482,587,57,6.2,121152,0,0,0,18,8
"2205",117,296737179,145904762,244052771,1.2e+08,4905,840,73,7.2,299103,0,27,2,28,13
"2206",100,37107937,31566341,35266619,3e+07,20051,730,53,5.9,118104,0,5,0,7,6
"2207",97,2645108,2068375,2557668,2e+06,2739,61,36,5.4,5430,0,0,0,0,4
"2208",134,112692735,57871624,107100855,5.5e+07,16281,1018,83,7.8,362154,0,16,6,144,6
"2209",136,268945891,176020546,259746958,1.7e+08,36188,1318,70,7.8,576409,0,5,1,50,5
"2210",124,192484257,152560472,176636816,1.4e+08,19761,1189,66,6.9,579251,0,3,0,46,8
"2211",128,142356769,62989721,79100000,3.5e+07,24006,381,73,7.3,141569,0,4,2,17,28
"2212",100,38105057,15038037,25339117,1e+07,4259,323,52,6.5,40128,0,0,0,2,21
"2213",109,9260713,13661863,8134217,1.2e+07,1141,171,65,7,17031,0,7,0,19,11
"2214",98,118395340,17848544,39800000,6e+06,14921,321,48,7.3,89869,0,0,0,1,39
"2215",122,549163,10341874,531009,1e+07,22319,192,44,5.2,13835,0,1,0,2,4
"2216",85,3236662,1765570,2199853,1200000,4289,285,39,6.6,21823,0,2,0,2,20
"2217",101,14117422,20683748,13650738,2e+07,16926,304,42,6.6,85134,0,6,0,0,4
"2218",96,68695136,42124076,60338891,3.7e+07,36093,886,63,7,269400,0,5,0,27,11
"2219",86,118827,240215,111300,225000,2,28,82,7.5,631,0,1,0,0,7
"2220",119,44335828,61826320,39440655,5.5e+07,4315,419,47,6.4,66870,0,5,0,18,9
"2221",108,39889647,45114110,26525834,3e+07,1023,337,75,6.8,23016,0,0,1,18,21
"2222",104,30667294,69273043,23020488,5.2e+07,2422,307,40,5.5,44433,0,0,0,1,16
"2223",92,10125152,58719305,9483821,5.5e+07,25418,410,48,5.7,42567,0,0,0,1,7
"2224",110,3557896,2255706,2365931,1500000,4762,424,68,7.5,40057,0,6,0,11,21
"2225",97,2540478,10897177,2331318,1e+07,2603,113,9,3.3,10068,0,1,0,6,8
"2226",84,6923581,17992998,5002310,1.3e+07,18864,228,41,5.6,27365,0,0,0,1,18
"2227",101,323171510,107906087,242589580,8.1e+07,21276,795,46,6.7,325240,0,7,0,8,16
"2228",109,37282646,10900278,27362712,8e+06,3199,97,58,6.5,6541,0,2,0,18,17
"2229",105,32564661,29706391,28501651,2.6e+07,39473,418,58,7.1,96973,0,4,0,13,10
"2230",114,637355,14234611,447750,1e+07,2126,214,47,7.2,19833,0,1,0,0,19
"2231",132,31025384,19423409,27154426,1.7e+07,6317,335,43,6.7,55619,0,1,0,10,10
"2232",99,471108,9459527,398420,8e+06,1234,89,53,6.4,5204,0,0,0,0,12
"2233",109,20720786,36827397,19692608,3.5e+07,2073,432,49,6.2,68677,0,0,0,0,6
"2234",108,110061848,78113448,70450000,5e+07,2913,261,61,6,82037,0,1,0,3,23
"2235",100,14881278,36782713,10114315,2.5e+07,582,257,44,6.4,19708,0,0,0,1,20
"2236",134,104205310,17571326,83025853,1.4e+07,39789,2611,87,7.7,282373,3,138,0,128,14
"2237",121,24482883,80921969,16640210,5.5e+07,13040,545,70,6.8,56479,0,2,0,4,20
"2238",105,176567980,43961739,132541238,3.3e+07,2505,357,39,5.6,31753,0,4,0,13,16
"2239",98,97298619,14234611,68353550,1e+07,5270,524,52,6,75952,0,2,0,7,19
"2240",119,1104965,1384077,798341,1e+06,1107,75,62,7.2,1020,0,3,0,0,18
"2241",96,97237010,20101495,82234139,1.7e+07,28071,703,74,7.2,122329,0,6,0,5,12
"2242",142,74778023,41367497,72306065,4e+07,16944,814,81,7.6,238253,1,30,0,99,4
"2243",131,184245914,35415824,169076745,32500000,3229,856,75,6.8,236128,0,25,2,69,8
"2244",89,67085611,34276605,58715510,3e+07,13794,281,24,5.5,87988,0,1,0,8,10
"2245",88,87271,17138,76382,15000,1546,30,56,6.2,1251,0,0,0,1,10
"2246",110,258023,17655702,175370,1.2e+07,17417,175,42,4.6,7091,0,0,0,1,20
"2247",93,76558667,54980187,50129186,3.6e+07,1874,290,73,6.9,41588,0,1,0,2,22
"2248",178,121594961,115804724,75600000,7.2e+07,1976,1197,68,8.4,825431,5,26,0,28,24
"2249",93,253328085,197510388,237282182,1.85e+08,5005,916,69,7.1,309295,1,18,0,48,7
"2250",155,144176666,69884533,82522790,4e+07,42220,835,57,7.5,159485,3,21,0,20,27
"2251",112,103490436,10798238,57504069,6e+06,106,247,76,7.8,104316,0,11,2,14,28
"2252",118,16969992,2942617,11533945,2e+06,563,557,86,7.6,83056,1,47,0,37,20
"2253",94,29362261,22775377,20627372,1.6e+07,3451,201,29,5.4,14570,0,0,0,0,19
"2254",105,3920601,1882642,3123749,1500000,1231,62,61,6.5,791,0,0,0,2,14
"2255",165,26257295,4141660,25359200,4e+06,673,1384,100,7.9,298419,1,171,0,209,5
"2256",85,97643817,80921969,66365290,5.5e+07,22458,498,71,6.4,60102,0,0,0,6,20
"2257",109,5934329,7030210,3798532,4500000,3668,328,61,7.4,44383,0,8,0,13,23
"2258",110,4600163,5692443,4040588,5e+06,25676,198,56,6.8,13208,0,1,0,0,11
"2259",91,1626133,10935883,1040879,7e+06,648,267,65,7.1,59695,0,2,0,0,23
"2260",145,138377550,27674839,70001698,1.4e+07,12098,245,75,7.2,84486,2,13,0,25,30
"2261",82,156246927,21885714,128505958,1.8e+07,505,1541,89,7.3,317439,0,20,1,33,13
"2262",117,122472644,69884533,70100000,4e+07,3841,62,45,5.4,21976,0,1,0,4,27
"2263",90,37609712,21351916,26421314,1.5e+07,608,617,15,4,31903,0,2,0,8,19
"2264",155,40295772,22908411,26384919,1.5e+07,3677,713,85,7.9,206065,0,29,3,49,22
"2265",89,58190105,25101895,46363118,2e+07,1383,529,32,4.2,27644,0,0,0,0,14
"2266",96,129848694,170773282,114053579,1.5e+08,20007,403,67,6.9,161761,0,0,1,30,11
"2267",120,24110839,11387689,16938179,8e+06,17336,378,63,7,44417,0,1,0,9,19
"2268",128,44834182,79694198,39380442,7e+07,29824,501,57,7.1,188768,0,0,0,2,11
"2269",112,13623248,17022222,11204499,1.4e+07,13528,465,54,7,39317,0,7,0,15,13
"2270",97,11699236,27250695,8586376,2e+07,3161,195,18,4.9,28094,0,1,0,8,17
"2271",112,10905667,3934402,9701559,3500000,35941,660,81,7.4,158331,0,9,1,52,9
"2272",93,100355291,95635054,68208190,6.5e+07,2986,184,46,6.3,64979,0,0,0,0,20
"2273",90,271589,1121833,258113,1066167,1528,414,77,7.1,53064,0,8,0,18,6
"2274",108,635134,1281148,594904,1200000,1805,127,48,5.9,2727,0,0,0,0,7
"2275",98,35148984,18939804,33404871,1.8e+07,1353,799,78,7.3,168257,1,54,0,75,6
"2276",104,54662741,40876042,40118420,3e+07,1165,285,61,5.6,27481,0,1,0,7,17
"2277",88,632388,1362535,464126,1e+06,1641,112,76,6.7,3199,0,1,0,5,17
"2278",124,73269053,41522304,52937130,3e+07,43453,573,52,7.6,213935,0,3,0,9,18
"2279",92,24462518,2279222,11806119,1100000,1168,271,29,6.8,64769,0,0,0,1,31
"2280",92,1945397,31377368,1550000,2.5e+07,2930,614,18,2.9,31700,0,4,0,11,14
"2281",110,35697752,68126737,26199517,5e+07,18635,406,64,6.4,37163,0,1,0,0,17
"2282",107,41812999,56938444,29374178,4e+07,4565,288,17,5.1,12782,0,1,0,6,19
"2283",117,47919530,41416599,46280507,4e+07,49743,357,31,6.5,98424,0,1,0,10,5
"2284",112,38981747,51495798,26494611,3.5e+07,5709,334,48,6.6,52896,0,0,0,1,20
"2285",93,139709571,72128895,118153533,6.1e+07,13232,437,64,6.3,139689,0,3,0,10,12
"2286",122,67991784,84345156,52397389,6.5e+07,19764,699,38,5.9,146275,0,0,0,1,15
"2287",117,68582798,71122902,2.7e+07,2.8e+07,13877,1470,89,8.2,566320,0,11,2,16,37
"2288",117,111244356,73576876,81645152,5.4e+07,15371,783,52,6.7,174720,0,6,0,10,17
"2289",110,105267859,67671166,70001065,4.5e+07,3174,766,45,7.1,210799,0,4,0,8,21
"2290",133,7339757,72393119,7097125,7e+07,28129,468,51,5.4,45346,0,0,0,5,4
"2291",108,120226705,14613494,106952327,1.3e+07,38072,1809,79,8,606242,1,91,0,257,9
"2292",116,11424935,18238095,9396487,1.5e+07,5012,397,52,7,56224,0,1,0,7,13
"2293",125,90230261,59303226,45645204,3e+07,1748,182,56,6.6,42855,0,0,2,2,30
"2294",121,22332908,9318735,21569041,9e+06,3745,148,45,6.6,9788,0,2,0,2,5
